,index,STATION,DIVISION,DATETIME,HOUR,WEEKDAY,dow,UNIQUEID,ENTRYDIFF,EXITDIFF,TRAFFIC,DURATION,AVG_TRAFFIC
2975,454246,JAY ST-METROTEC,IND,2018-05-27 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N102_01-06-01,16.0,20.0,36.0,4.0,9.0
2976,454247,JAY ST-METROTEC,IND,2018-05-28 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N102_01-06-01,11.0,5.0,16.0,4.0,4.0
2977,454248,JAY ST-METROTEC,IND,2018-05-28 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N102_01-06-01,2.0,1.0,3.0,4.0,0.75
2978,454249,JAY ST-METROTEC,IND,2018-05-28 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N102_01-06-01,4.0,2.0,6.0,4.0,1.5
2979,454250,JAY ST-METROTEC,IND,2018-05-28 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N102_01-06-01,12.0,5.0,17.0,4.0,4.25
2980,454251,JAY ST-METROTEC,IND,2018-05-28 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N102_01-06-01,35.0,7.0,42.0,4.0,10.5
2981,454252,JAY ST-METROTEC,IND,2018-05-28 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N102_01-06-01,29.0,10.0,39.0,4.0,9.75
2982,454253,JAY ST-METROTEC,IND,2018-05-29 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-01,24.0,1.0,25.0,4.0,6.25
2983,454255,JAY ST-METROTEC,IND,2018-05-29 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-01,5.0,3.0,8.0,8.0,1.0
2984,454256,JAY ST-METROTEC,IND,2018-05-29 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-01,92.0,46.0,138.0,4.0,34.5
2985,454257,JAY ST-METROTEC,IND,2018-05-29 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-01,229.0,31.0,260.0,4.0,65.0
2986,454258,JAY ST-METROTEC,IND,2018-05-29 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-01,444.0,47.0,491.0,4.0,122.75
2987,454259,JAY ST-METROTEC,IND,2018-05-30 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-01,68.0,22.0,90.0,4.0,22.5
2988,454260,JAY ST-METROTEC,IND,2018-05-30 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-01,2.0,2.0,4.0,4.0,1.0
2989,454261,JAY ST-METROTEC,IND,2018-05-30 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-01,13.0,3.0,16.0,4.0,4.0
2990,454262,JAY ST-METROTEC,IND,2018-05-30 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-01,108.0,39.0,147.0,4.0,36.75
2991,454263,JAY ST-METROTEC,IND,2018-05-30 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-01,274.0,27.0,301.0,4.0,75.25
2992,454264,JAY ST-METROTEC,IND,2018-05-30 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-01,526.0,45.0,571.0,4.0,142.75
2993,454265,JAY ST-METROTEC,IND,2018-05-31 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-01,52.0,17.0,69.0,4.0,17.25
2994,454266,JAY ST-METROTEC,IND,2018-05-31 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-01,3.0,3.0,6.0,4.0,1.5
2995,454267,JAY ST-METROTEC,IND,2018-05-31 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-01,10.0,7.0,17.0,4.0,4.25
2996,454268,JAY ST-METROTEC,IND,2018-05-31 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-01,127.0,26.0,153.0,4.0,38.25
2997,454269,JAY ST-METROTEC,IND,2018-05-31 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-01,229.0,43.0,272.0,4.0,68.0
2998,454270,JAY ST-METROTEC,IND,2018-05-31 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-01,556.0,33.0,589.0,4.0,147.25
2999,454271,JAY ST-METROTEC,IND,2018-06-01 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N102_01-06-01,44.0,13.0,57.0,4.0,14.25
3000,454272,JAY ST-METROTEC,IND,2018-06-01 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N102_01-06-01,3.0,3.0,6.0,4.0,1.5
3001,454273,JAY ST-METROTEC,IND,2018-06-01 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N102_01-06-01,15.0,8.0,23.0,4.0,5.75
3002,454274,JAY ST-METROTEC,IND,2018-06-01 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N102_01-06-01,109.0,29.0,138.0,4.0,34.5
3003,454275,JAY ST-METROTEC,IND,2018-06-01 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N102_01-06-01,295.0,28.0,323.0,4.0,80.75
3004,454276,JAY ST-METROTEC,IND,2018-06-01 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N102_01-06-01,432.0,30.0,462.0,4.0,115.5
3005,454278,JAY ST-METROTEC,IND,2018-05-26 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N102_01-06-02,30.0,2.0,32.0,-160.0,-0.2
3006,454279,JAY ST-METROTEC,IND,2018-05-26 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N102_01-06-02,13.0,1.0,14.0,4.0,3.5
3007,454280,JAY ST-METROTEC,IND,2018-05-26 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N102_01-06-02,64.0,1.0,65.0,4.0,16.25
3008,454281,JAY ST-METROTEC,IND,2018-05-26 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N102_01-06-02,109.0,5.0,114.0,4.0,28.5
3009,454283,JAY ST-METROTEC,IND,2018-05-27 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N102_01-06-02,60.0,3.0,63.0,8.0,7.875
3010,454284,JAY ST-METROTEC,IND,2018-05-27 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N102_01-06-02,12.0,2.0,14.0,4.0,3.5
3011,454287,JAY ST-METROTEC,IND,2018-05-27 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N102_01-06-02,42.0,1.0,43.0,12.0,3.5833333333333335
3012,454288,JAY ST-METROTEC,IND,2018-05-27 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N102_01-06-02,54.0,4.0,58.0,4.0,14.5
3013,454292,JAY ST-METROTEC,IND,2018-05-28 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N102_01-06-02,28.0,3.0,31.0,16.0,1.9375
3014,454293,JAY ST-METROTEC,IND,2018-05-28 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N102_01-06-02,48.0,6.0,54.0,4.0,13.5
3015,454294,JAY ST-METROTEC,IND,2018-05-28 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N102_01-06-02,58.0,9.0,67.0,4.0,16.75
3016,454295,JAY ST-METROTEC,IND,2018-05-29 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-02,31.0,1.0,32.0,4.0,8.0
3017,454297,JAY ST-METROTEC,IND,2018-05-29 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-02,37.0,5.0,42.0,8.0,5.25
3018,454298,JAY ST-METROTEC,IND,2018-05-29 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-02,209.0,8.0,217.0,4.0,54.25
3019,454299,JAY ST-METROTEC,IND,2018-05-29 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-02,461.0,13.0,474.0,4.0,118.5
3020,454300,JAY ST-METROTEC,IND,2018-05-29 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N102_01-06-02,852.0,12.0,864.0,4.0,216.0
3021,454301,JAY ST-METROTEC,IND,2018-05-30 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-02,143.0,5.0,148.0,4.0,37.0
3022,454302,JAY ST-METROTEC,IND,2018-05-30 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-02,6.0,3.0,9.0,4.0,2.25
3023,454303,JAY ST-METROTEC,IND,2018-05-30 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-02,27.0,1.0,28.0,4.0,7.0
3024,454304,JAY ST-METROTEC,IND,2018-05-30 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-02,202.0,12.0,214.0,4.0,53.5
3025,454305,JAY ST-METROTEC,IND,2018-05-30 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-02,506.0,15.0,521.0,4.0,130.25
3026,454306,JAY ST-METROTEC,IND,2018-05-30 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N102_01-06-02,871.0,10.0,881.0,4.0,220.25
3027,454307,JAY ST-METROTEC,IND,2018-05-31 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-02,124.0,9.0,133.0,4.0,33.25
3028,454308,JAY ST-METROTEC,IND,2018-05-31 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-02,10.0,1.0,11.0,4.0,2.75
3029,454309,JAY ST-METROTEC,IND,2018-05-31 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-02,34.0,5.0,39.0,4.0,9.75
3030,454310,JAY ST-METROTEC,IND,2018-05-31 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-02,248.0,7.0,255.0,4.0,63.75
3031,454311,JAY ST-METROTEC,IND,2018-05-31 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-02,444.0,4.0,448.0,4.0,112.0
3032,454312,JAY ST-METROTEC,IND,2018-05-31 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N102_01-06-02,827.0,7.0,834.0,4.0,208.5
3033,454313,JAY ST-METROTEC,IND,2018-06-01 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N102_01-06-02,130.0,4.0,134.0,4.0,33.5
3034,454315,JAY ST-METROTEC,IND,2018-06-01 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N102_01-06-02,33.0,3.0,36.0,8.0,4.5
3035,454316,JAY ST-METROTEC,IND,2018-06-01 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N102_01-06-02,227.0,7.0,234.0,4.0,58.5
3036,454317,JAY ST-METROTEC,IND,2018-06-01 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N102_01-06-02,521.0,6.0,527.0,4.0,131.75
3037,454318,JAY ST-METROTEC,IND,2018-06-01 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N102_01-06-02,633.0,7.0,640.0,4.0,160.0
3038,454320,JAY ST-METROTEC,IND,2018-05-26 04:00:00,8,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-00,14.0,30.0,44.0,-160.0,-0.275
3039,454321,JAY ST-METROTEC,IND,2018-05-26 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-00,85.0,282.0,367.0,8.0,45.875
3040,454322,JAY ST-METROTEC,IND,2018-05-26 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-00,124.0,240.0,364.0,4.0,91.0
3041,454323,JAY ST-METROTEC,IND,2018-05-26 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-00,102.0,219.0,321.0,4.0,80.25
3042,454324,JAY ST-METROTEC,IND,2018-05-27 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-00,71.0,99.0,170.0,4.0,42.5
3043,454325,JAY ST-METROTEC,IND,2018-05-27 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-00,13.0,51.0,64.0,4.0,16.0
3044,454326,JAY ST-METROTEC,IND,2018-05-27 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-00,6.0,47.0,53.0,4.0,13.25
3045,454327,JAY ST-METROTEC,IND,2018-05-27 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-00,34.0,118.0,152.0,4.0,38.0
3046,454328,JAY ST-METROTEC,IND,2018-05-27 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-00,79.0,193.0,272.0,4.0,68.0
3047,454329,JAY ST-METROTEC,IND,2018-05-27 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-00,63.0,145.0,208.0,4.0,52.0
3048,454330,JAY ST-METROTEC,IND,2018-05-28 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-00-00,37.0,76.0,113.0,4.0,28.25
3049,454331,JAY ST-METROTEC,IND,2018-05-28 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-00-00,4.0,25.0,29.0,4.0,7.25
3050,454332,JAY ST-METROTEC,IND,2018-05-28 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-00-00,16.0,44.0,60.0,4.0,15.0
3051,454333,JAY ST-METROTEC,IND,2018-05-28 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-00-00,39.0,141.0,180.0,4.0,45.0
3052,454334,JAY ST-METROTEC,IND,2018-05-28 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-00-00,84.0,210.0,294.0,4.0,73.5
3053,454335,JAY ST-METROTEC,IND,2018-05-28 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-00-00,116.0,177.0,293.0,4.0,73.25
3054,454336,JAY ST-METROTEC,IND,2018-05-29 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-00,53.0,84.0,137.0,4.0,34.25
3055,454337,JAY ST-METROTEC,IND,2018-05-29 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-00,7.0,25.0,32.0,4.0,8.0
3056,454338,JAY ST-METROTEC,IND,2018-05-29 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-00,39.0,148.0,187.0,4.0,46.75
3057,454339,JAY ST-METROTEC,IND,2018-05-29 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-00,93.0,446.0,539.0,4.0,134.75
3058,454340,JAY ST-METROTEC,IND,2018-05-29 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-00,157.0,329.0,486.0,4.0,121.5
3059,454341,JAY ST-METROTEC,IND,2018-05-29 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-00,240.0,272.0,512.0,4.0,128.0
3060,454342,JAY ST-METROTEC,IND,2018-05-30 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-00,72.0,118.0,190.0,4.0,47.5
3061,454343,JAY ST-METROTEC,IND,2018-05-30 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-00,5.0,38.0,43.0,4.0,10.75
3062,454344,JAY ST-METROTEC,IND,2018-05-30 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-00,34.0,145.0,179.0,4.0,44.75
3063,454345,JAY ST-METROTEC,IND,2018-05-30 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-00,106.0,462.0,568.0,4.0,142.0
3064,454346,JAY ST-METROTEC,IND,2018-05-30 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-00,157.0,286.0,443.0,4.0,110.75
3065,454347,JAY ST-METROTEC,IND,2018-05-30 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-00,247.0,328.0,575.0,4.0,143.75
3066,454348,JAY ST-METROTEC,IND,2018-05-31 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-00,60.0,154.0,214.0,4.0,53.5
3067,454349,JAY ST-METROTEC,IND,2018-05-31 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-00,4.0,32.0,36.0,4.0,9.0
3068,454350,JAY ST-METROTEC,IND,2018-05-31 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-00,43.0,141.0,184.0,4.0,46.0
3069,454351,JAY ST-METROTEC,IND,2018-05-31 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-00,103.0,466.0,569.0,4.0,142.25
3070,454352,JAY ST-METROTEC,IND,2018-05-31 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-00,182.0,333.0,515.0,4.0,128.75
3071,454353,JAY ST-METROTEC,IND,2018-05-31 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-00,235.0,347.0,582.0,4.0,145.5
3072,454354,JAY ST-METROTEC,IND,2018-06-01 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-00-00,59.0,111.0,170.0,4.0,42.5
3073,454355,JAY ST-METROTEC,IND,2018-06-01 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-00-00,10.0,30.0,40.0,4.0,10.0
3074,454356,JAY ST-METROTEC,IND,2018-06-01 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-00,29.0,145.0,174.0,4.0,43.5
3075,454357,JAY ST-METROTEC,IND,2018-06-01 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-00-00,103.0,475.0,578.0,4.0,144.5
3076,454358,JAY ST-METROTEC,IND,2018-06-01 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-00-00,173.0,359.0,532.0,4.0,133.0
3077,454359,JAY ST-METROTEC,IND,2018-06-01 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-00,228.0,335.0,563.0,4.0,140.75
3078,454361,JAY ST-METROTEC,IND,2018-05-26 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-01,6.0,9.0,15.0,-160.0,-0.09375
3079,454362,JAY ST-METROTEC,IND,2018-05-26 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-01,2.0,10.0,12.0,4.0,3.0
3080,454363,JAY ST-METROTEC,IND,2018-05-26 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-01,27.0,57.0,84.0,4.0,21.0
3081,454364,JAY ST-METROTEC,IND,2018-05-26 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-01,61.0,102.0,163.0,4.0,40.75
3082,454365,JAY ST-METROTEC,IND,2018-05-26 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-01,49.0,74.0,123.0,4.0,30.75
3083,454366,JAY ST-METROTEC,IND,2018-05-27 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-01,33.0,41.0,74.0,4.0,18.5
3084,454367,JAY ST-METROTEC,IND,2018-05-27 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-01,2.0,12.0,14.0,4.0,3.5
3085,454368,JAY ST-METROTEC,IND,2018-05-27 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-01,2.0,5.0,7.0,4.0,1.75
3086,454369,JAY ST-METROTEC,IND,2018-05-27 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-01,11.0,29.0,40.0,4.0,10.0
3087,454370,JAY ST-METROTEC,IND,2018-05-27 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-01,25.0,65.0,90.0,4.0,22.5
3088,454371,JAY ST-METROTEC,IND,2018-05-27 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-01,25.0,43.0,68.0,4.0,17.0
3089,454372,JAY ST-METROTEC,IND,2018-05-28 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-00-01,24.0,28.0,52.0,4.0,13.0
3090,454373,JAY ST-METROTEC,IND,2018-05-28 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-00-01,3.0,5.0,8.0,4.0,2.0
3091,454374,JAY ST-METROTEC,IND,2018-05-28 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-00-01,7.0,16.0,23.0,4.0,5.75
3092,454375,JAY ST-METROTEC,IND,2018-05-28 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-00-01,28.0,25.0,53.0,4.0,13.25
3093,454376,JAY ST-METROTEC,IND,2018-05-28 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-00-01,49.0,73.0,122.0,4.0,30.5
3094,454377,JAY ST-METROTEC,IND,2018-05-28 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-00-01,64.0,59.0,123.0,4.0,30.75
3095,454378,JAY ST-METROTEC,IND,2018-05-29 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-01,16.0,29.0,45.0,4.0,11.25
3096,454379,JAY ST-METROTEC,IND,2018-05-29 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-01,5.0,8.0,13.0,4.0,3.25
3097,454380,JAY ST-METROTEC,IND,2018-05-29 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-01,20.0,31.0,51.0,4.0,12.75
3098,454381,JAY ST-METROTEC,IND,2018-05-29 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-01,54.0,120.0,174.0,4.0,43.5
3099,454382,JAY ST-METROTEC,IND,2018-05-29 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-01,108.0,129.0,237.0,4.0,59.25
3100,454383,JAY ST-METROTEC,IND,2018-05-29 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-01,167.0,131.0,298.0,4.0,74.5
3101,454384,JAY ST-METROTEC,IND,2018-05-30 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-01,49.0,36.0,85.0,4.0,21.25
3102,454385,JAY ST-METROTEC,IND,2018-05-30 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-01,6.0,6.0,12.0,4.0,3.0
3103,454386,JAY ST-METROTEC,IND,2018-05-30 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-01,7.0,39.0,46.0,4.0,11.5
3104,454387,JAY ST-METROTEC,IND,2018-05-30 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-01,58.0,145.0,203.0,4.0,50.75
3105,454388,JAY ST-METROTEC,IND,2018-05-30 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-01,120.0,135.0,255.0,4.0,63.75
3106,454389,JAY ST-METROTEC,IND,2018-05-30 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-01,169.0,150.0,319.0,4.0,79.75
3107,454390,JAY ST-METROTEC,IND,2018-05-31 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-01,29.0,59.0,88.0,4.0,22.0
3108,454391,JAY ST-METROTEC,IND,2018-05-31 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-01,3.0,3.0,6.0,4.0,1.5
3109,454392,JAY ST-METROTEC,IND,2018-05-31 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-01,11.0,33.0,44.0,4.0,11.0
3110,454393,JAY ST-METROTEC,IND,2018-05-31 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-01,46.0,127.0,173.0,4.0,43.25
3111,454394,JAY ST-METROTEC,IND,2018-05-31 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-01,101.0,150.0,251.0,4.0,62.75
3112,454395,JAY ST-METROTEC,IND,2018-05-31 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-01,159.0,122.0,281.0,4.0,70.25
3113,454396,JAY ST-METROTEC,IND,2018-06-01 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-00-01,36.0,38.0,74.0,4.0,18.5
3114,454397,JAY ST-METROTEC,IND,2018-06-01 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-00-01,3.0,7.0,10.0,4.0,2.5
3115,454398,JAY ST-METROTEC,IND,2018-06-01 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-01,18.0,38.0,56.0,4.0,14.0
3116,454399,JAY ST-METROTEC,IND,2018-06-01 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-00-01,51.0,142.0,193.0,4.0,48.25
3117,454400,JAY ST-METROTEC,IND,2018-06-01 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-00-01,102.0,140.0,242.0,4.0,60.5
3118,454401,JAY ST-METROTEC,IND,2018-06-01 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-01,141.0,128.0,269.0,4.0,67.25
3119,454403,JAY ST-METROTEC,IND,2018-05-26 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-02,12.0,17.0,29.0,-160.0,-0.18125
3120,454404,JAY ST-METROTEC,IND,2018-05-26 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-02,7.0,13.0,20.0,4.0,5.0
3121,454405,JAY ST-METROTEC,IND,2018-05-26 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-02,56.0,71.0,127.0,4.0,31.75
3122,454406,JAY ST-METROTEC,IND,2018-05-26 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-02,103.0,103.0,206.0,4.0,51.5
3123,454407,JAY ST-METROTEC,IND,2018-05-26 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-02,100.0,108.0,208.0,4.0,52.0
3124,454408,JAY ST-METROTEC,IND,2018-05-27 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-02,44.0,58.0,102.0,4.0,25.5
3125,454409,JAY ST-METROTEC,IND,2018-05-27 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-02,11.0,9.0,20.0,4.0,5.0
3126,454410,JAY ST-METROTEC,IND,2018-05-27 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-02,8.0,6.0,14.0,4.0,3.5
3127,454411,JAY ST-METROTEC,IND,2018-05-27 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-02,27.0,55.0,82.0,4.0,20.5
3128,454412,JAY ST-METROTEC,IND,2018-05-27 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-02,65.0,79.0,144.0,4.0,36.0
3129,454413,JAY ST-METROTEC,IND,2018-05-27 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-02,65.0,86.0,151.0,4.0,37.75
3130,454414,JAY ST-METROTEC,IND,2018-05-28 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-00-02,52.0,52.0,104.0,4.0,26.0
3131,454415,JAY ST-METROTEC,IND,2018-05-28 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-00-02,5.0,8.0,13.0,4.0,3.25
3132,454416,JAY ST-METROTEC,IND,2018-05-28 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-00-02,10.0,13.0,23.0,4.0,5.75
3133,454417,JAY ST-METROTEC,IND,2018-05-28 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-00-02,29.0,49.0,78.0,4.0,19.5
